network,seed,case_id,source,class_label,class_name,dice,hd95
swinunetr,20260522,133140_114338,TB,8,abdominal_and_pelvic_cavity,0.981040,5.0000
swinunetr,20260522,156052000037142,HZAU,1,front,0.977369,15.0000
swinunetr,20260522,156052000037142,HZAU,2,middle,0.978263,9.4198
swinunetr,20260522,156052000037142,HZAU,3,end,0.988045,5.9327
swinunetr,20260522,156052000037142,HZAU,4,left_kidney,0.973530,1.5966
swinunetr,20260522,156052000037142,HZAU,5,right_kidney,0.970293,3.3870
swinunetr,20260522,156052000037142,HZAU,7,thoracic_cavity,0.990088,1.5966
swinunetr,20260522,156052000037142,HZAU,8,abdominal_and_pelvic_cavity,0.990566,3.1933
swinunetr,20260522,156052000037142,HZAU,9,head,0.949477,15.0000
swinunetr,20260522,156052000037131,HZAU,1,front,0.979915,10.0000
swinunetr,20260522,156052000037131,HZAU,2,middle,0.978452,10.0000
swinunetr,20260522,156052000037131,HZAU,3,end,0.991186,5.0000
swinunetr,20260522,156052000037131,HZAU,4,left_kidney,0.980933,1.2510
swinunetr,20260522,156052000037131,HZAU,5,right_kidney,0.976424,1.2510
swinunetr,20260522,156052000037131,HZAU,7,thoracic_cavity,0.990686,1.7692
swinunetr,20260522,156052000037131,HZAU,8,abdominal_and_pelvic_cavity,0.991362,2.5020
swinunetr,20260522,156052000037131,HZAU,9,head,0.976925,6.1823
swinunetr,20260522,156052000036792,HZAU,1,front,0.918044,36.1439
swinunetr,20260522,156052000036792,HZAU,2,middle,0.976349,10.0000
swinunetr,20260522,156052000036792,HZAU,3,end,0.990655,5.0000
swinunetr,20260522,156052000036792,HZAU,4,left_kidney,0.973200,2.5020
swinunetr,20260522,156052000036792,HZAU,5,right_kidney,0.979525,1.2510
swinunetr,20260522,156052000036792,HZAU,7,thoracic_cavity,0.989618,1.7692
swinunetr,20260522,156052000036792,HZAU,8,abdominal_and_pelvic_cavity,0.991698,2.5020
swinunetr,20260522,156052000036792,HZAU,9,head,0.744112,38.1110
swinunetr,20260522,146478_111610,TB,1,front,0.981021,15.0000
swinunetr,20260522,146478_111610,TB,2,middle,0.963521,12.5767
swinunetr,20260522,146478_111610,TB,3,end,0.979835,8.4007
swinunetr,20260522,146478_111610,TB,4,left_kidney,0.940140,4.0265
swinunetr,20260522,146478_111610,TB,5,right_kidney,0.940657,14.7407
swinunetr,20260522,146478_111610,TB,6,testis,0.924033,6.9887
swinunetr,20260522,146478_111610,TB,7,thoracic_cavity,0.977312,3.9062
swinunetr,20260522,146478_111610,TB,8,abdominal_and_pelvic_cavity,0.979953,4.8828
swinunetr,20260522,156052000030695,HZAU,1,front,0.961936,21.1042
swinunetr,20260522,156052000030695,HZAU,2,middle,0.980363,6.7339
swinunetr,20260522,156052000030695,HZAU,3,end,0.989568,5.0000
swinunetr,20260522,156052000030695,HZAU,4,left_kidney,0.725337,129.2473
swinunetr,20260522,156052000030695,HZAU,5,right_kidney,0.344259,24.5709
swinunetr,20260522,156052000030695,HZAU,7,thoracic_cavity,0.990681,1.7692
swinunetr,20260522,156052000030695,HZAU,8,abdominal_and_pelvic_cavity,0.991558,2.5020
swinunetr,20260522,156052000030695,HZAU,9,head,0.918171,25.0000
swinunetr,20260522,156052000037134,HZAU,1,front,0.974708,15.0000
swinunetr,20260522,156052000037134,HZAU,2,middle,0.974391,12.6833
swinunetr,20260522,156052000037134,HZAU,3,end,0.990446,5.0000
swinunetr,20260522,156052000037134,HZAU,4,left_kidney,0.963644,5.0000
swinunetr,20260522,156052000037134,HZAU,5,right_kidney,0.947193,5.9850
swinunetr,20260522,156052000037134,HZAU,7,thoracic_cavity,0.989477,1.6447
swinunetr,20260522,156052000037134,HZAU,8,abdominal_and_pelvic_cavity,0.991723,2.3260
swinunetr,20260522,156052000037134,HZAU,9,head,0.971854,10.0000
swinunetr,20260522,156052000037111,HZAU,1,front,0.980838,10.0000
swinunetr,20260522,156052000037111,HZAU,2,middle,0.978138,9.8860
swinunetr,20260522,156052000037111,HZAU,3,end,0.990520,5.0000
swinunetr,20260522,156052000037111,HZAU,4,left_kidney,0.956302,5.3168
swinunetr,20260522,156052000037111,HZAU,5,right_kidney,0.951862,5.3932
swinunetr,20260522,156052000037111,HZAU,7,thoracic_cavity,0.990365,1.2785
swinunetr,20260522,156052000037111,HZAU,8,abdominal_and_pelvic_cavity,0.991390,2.5569
swinunetr,20260522,156052000037111,HZAU,9,head,0.976668,9.9440
swinunetr,20260522,156052000037130,HZAU,1,front,0.982308,10.0000
swinunetr,20260522,156052000037130,HZAU,2,middle,0.978782,8.1519
swinunetr,20260522,156052000037130,HZAU,3,end,0.991104,5.0000
swinunetr,20260522,156052000037130,HZAU,4,left_kidney,0.959283,2.8793
swinunetr,20260522,156052000037130,HZAU,5,right_kidney,0.974166,1.4397
swinunetr,20260522,156052000037130,HZAU,7,thoracic_cavity,0.988399,2.2763
swinunetr,20260522,156052000037130,HZAU,8,abdominal_and_pelvic_cavity,0.993149,2.0360
swinunetr,20260522,156052000037130,HZAU,9,head,0.976745,5.7698
swinunetr,20260522,136518_122095,TB,1,front,0.989167,7.9465
swinunetr,20260522,136518_122095,TB,2,middle,0.973060,10.0000
swinunetr,20260522,136518_122095,TB,3,end,0.980883,8.7346
swinunetr,20260522,136518_122095,TB,4,left_kidney,0.875139,8.7346
swinunetr,20260522,136518_122095,TB,5,right_kidney,0.886924,144.7448
swinunetr,20260522,136518_122095,TB,6,testis,0.946735,6.5510
swinunetr,20260522,136518_122095,TB,7,thoracic_cavity,0.978041,4.0265
swinunetr,20260522,136518_122095,TB,8,abdominal_and_pelvic_cavity,0.979279,5.0000
swinunetr,20260522,156052000030703,HZAU,1,front,0.978279,10.7106
swinunetr,20260522,156052000030703,HZAU,2,middle,0.975366,10.0000
swinunetr,20260522,156052000030703,HZAU,3,end,0.990379,5.0000
swinunetr,20260522,156052000030703,HZAU,4,left_kidney,0.963280,2.3792
swinunetr,20260522,156052000030703,HZAU,5,right_kidney,0.943984,5.3200
swinunetr,20260522,156052000030703,HZAU,7,thoracic_cavity,0.990308,1.5047
swinunetr,20260522,156052000030703,HZAU,8,abdominal_and_pelvic_cavity,0.991367,2.3792
swinunetr,20260522,156052000030703,HZAU,9,head,0.972215,10.0000
swinunetr,20260522,156052000036803,HZAU,1,front,0.978594,15.0000
swinunetr,20260522,156052000036803,HZAU,2,middle,0.974593,11.8153
swinunetr,20260522,156052000036803,HZAU,3,end,0.989077,7.5287
swinunetr,20260522,156052000036803,HZAU,4,left_kidney,0.975470,1.4071
swinunetr,20260522,156052000036803,HZAU,5,right_kidney,0.981857,0.9950
swinunetr,20260522,156052000036803,HZAU,7,thoracic_cavity,0.988386,2.8143
swinunetr,20260522,156052000036803,HZAU,8,abdominal_and_pelvic_cavity,0.992294,1.9900
swinunetr,20260522,156052000036803,HZAU,9,head,0.971671,10.0000
swinunetr,20260522,136514_122984,TB,1,front,0.989873,8.2411
swinunetr,20260522,136514_122984,TB,2,middle,0.977165,7.0566
swinunetr,20260522,136514_122984,TB,3,end,0.982789,6.1763
swinunetr,20260522,136514_122984,TB,4,left_kidney,0.953738,4.8828
swinunetr,20260522,136514_122984,TB,5,right_kidney,0.967995,2.9297
swinunetr,20260522,136514_122984,TB,6,testis,0.919560,7.5779
swinunetr,20260522,136514_122984,TB,7,thoracic_cavity,0.979218,4.1432
swinunetr,20260522,136514_122984,TB,8,abdominal_and_pelvic_cavity,0.979702,5.0945
swinunetr,20260522,136032_122089,TB,1,front,0.978093,15.0000
swinunetr,20260522,136032_122089,TB,2,middle,0.958779,15.3146
swinunetr,20260522,136032_122089,TB,3,end,0.975114,10.0000
swinunetr,20260522,136032_122089,TB,4,left_kidney,0.944447,5.0000
swinunetr,20260522,136032_122089,TB,5,right_kidney,0.953822,3.4778
swinunetr,20260522,136032_122089,TB,6,testis,0.946978,6.2530
swinunetr,20260522,136032_122089,TB,7,thoracic_cavity,0.967028,7.4510
swinunetr,20260522,136032_122089,TB,8,abdominal_and_pelvic_cavity,0.976974,5.4560
swinunetr,20260522,156052000037184,HZAU,1,front,0.978249,10.9756
swinunetr,20260522,156052000037184,HZAU,2,middle,0.976902,10.0000
swinunetr,20260522,156052000037184,HZAU,3,end,0.988728,5.7293
swinunetr,20260522,156052000037184,HZAU,4,left_kidney,0.965911,1.7692
swinunetr,20260522,156052000037184,HZAU,5,right_kidney,0.973317,1.2510
swinunetr,20260522,156052000037184,HZAU,7,thoracic_cavity,0.990704,1.7692
swinunetr,20260522,156052000037184,HZAU,8,abdominal_and_pelvic_cavity,0.991574,2.5020
swinunetr,20260522,156052000037184,HZAU,9,head,0.967199,11.2519
swinunetr,20260522,156202411000033,HZAU,1,front,0.968393,20.0000
swinunetr,20260522,156202411000033,HZAU,2,middle,0.964056,15.6750
swinunetr,20260522,156202411000033,HZAU,3,end,0.988284,5.5946
swinunetr,20260522,156202411000033,HZAU,4,left_kidney,0.974148,1.2510
swinunetr,20260522,156202411000033,HZAU,5,right_kidney,0.969574,1.7692
swinunetr,20260522,156202411000033,HZAU,7,thoracic_cavity,0.989561,1.7692
swinunetr,20260522,156202411000033,HZAU,8,abdominal_and_pelvic_cavity,0.991676,2.5020
swinunetr,20260522,156202411000033,HZAU,9,head,0.972390,10.0000
swinunetr,20260522,156052000037201,HZAU,1,front,0.968581,20.7445
swinunetr,20260522,156052000037201,HZAU,2,middle,0.976284,10.2970
swinunetr,20260522,156052000037201,HZAU,3,end,0.988307,10.0000
swinunetr,20260522,156052000037201,HZAU,4,left_kidney,0.960880,3.2940
swinunetr,20260522,156052000037201,HZAU,5,right_kidney,0.965072,4.3920
swinunetr,20260522,156052000037201,HZAU,7,thoracic_cavity,0.991443,1.0980
swinunetr,20260522,156052000037201,HZAU,8,abdominal_and_pelvic_cavity,0.992806,2.1960
swinunetr,20260522,156052000037201,HZAU,9,head,0.928861,25.0000
swinunetr,20260522,156052000037636,HZAU,1,front,0.973884,15.0000
swinunetr,20260522,156052000037636,HZAU,2,middle,0.976735,10.0635
swinunetr,20260522,156052000037636,HZAU,3,end,0.990088,5.0000
swinunetr,20260522,156052000037636,HZAU,4,left_kidney,0.914348,138.8583
swinunetr,20260522,156052000037636,HZAU,5,right_kidney,0.899403,10.5677
swinunetr,20260522,156052000037636,HZAU,7,thoracic_cavity,0.989267,1.5966
swinunetr,20260522,156052000037636,HZAU,8,abdominal_and_pelvic_cavity,0.992818,1.5966
swinunetr,20260522,156052000037636,HZAU,9,head,0.963480,11.4833
swinunetr,20260522,156052000037691,HZAU,1,front,0.962714,25.0000
swinunetr,20260522,156052000037691,HZAU,2,middle,0.959054,25.0000
swinunetr,20260522,156052000037691,HZAU,3,end,0.989491,5.0000
swinunetr,20260522,156052000037691,HZAU,4,left_kidney,0.962010,2.7638
swinunetr,20260522,156052000037691,HZAU,5,right_kidney,0.958604,117.5788
swinunetr,20260522,156052000037691,HZAU,7,thoracic_cavity,0.990078,2.4720
swinunetr,20260522,156052000037691,HZAU,8,abdominal_and_pelvic_cavity,0.991445,2.4720
swinunetr,20260522,156052000037691,HZAU,9,head,0.974964,10.0000
swinunetr,20260522,156202411000574,HZAU,1,front,0.969345,15.0000
swinunetr,20260522,156202411000574,HZAU,2,middle,0.970351,10.0000
swinunetr,20260522,156202411000574,HZAU,3,end,0.989341,5.5050
swinunetr,20260522,156202411000574,HZAU,4,left_kidney,0.970780,1.4566
swinunetr,20260522,156202411000574,HZAU,5,right_kidney,0.978201,1.0300
swinunetr,20260522,156202411000574,HZAU,7,thoracic_cavity,0.990943,1.0300
swinunetr,20260522,156202411000574,HZAU,8,abdominal_and_pelvic_cavity,0.991346,2.0600
swinunetr,20260522,156202411000574,HZAU,9,head,0.953103,16.4800
swinunetr,20260522,206178_202851,TB,1,front,0.976244,15.0000
swinunetr,20260522,206178_202851,TB,2,middle,0.961767,15.0000
swinunetr,20260522,206178_202851,TB,3,end,0.981090,6.4197
swinunetr,20260522,206178_202851,TB,4,left_kidney,0.962672,1.9531
swinunetr,20260522,206178_202851,TB,5,right_kidney,0.958026,2.7621
swinunetr,20260522,206178_202851,TB,6,testis,0.913975,7.9465
swinunetr,20260522,206178_202851,TB,7,thoracic_cavity,0.978552,3.0882
swinunetr,20260522,206178_202851,TB,8,abdominal_and_pelvic_cavity,0.984503,3.9062
swinunetr,20260522,205870_202923,TB,1,front,0.967972,24.6556
swinunetr,20260522,205870_202923,TB,2,middle,0.950851,25.0000
swinunetr,20260522,205870_202923,TB,3,end,0.979171,10.0000
swinunetr,20260522,205870_202923,TB,4,left_kidney,0.959819,4.0265
swinunetr,20260522,205870_202923,TB,5,right_kidney,0.970445,2.9297
swinunetr,20260522,205870_202923,TB,6,testis,0.921984,10.2986
swinunetr,20260522,205870_202923,TB,7,thoracic_cavity,0.977880,4.8828
swinunetr,20260522,205870_202923,TB,8,abdominal_and_pelvic_cavity,0.980681,5.0000
swinunetr,20260522,156052000037670,HZAU,1,front,0.966785,20.0000
swinunetr,20260522,156052000037670,HZAU,2,middle,0.963538,15.6439
swinunetr,20260522,156052000037670,HZAU,3,end,0.982873,15.0000
swinunetr,20260522,156052000037670,HZAU,4,left_kidney,0.968731,2.4640
swinunetr,20260522,156052000037670,HZAU,5,right_kidney,0.976109,1.2320
swinunetr,20260522,156052000037670,HZAU,7,thoracic_cavity,0.989113,1.7423
swinunetr,20260522,156052000037670,HZAU,8,abdominal_and_pelvic_cavity,0.991376,2.4640
swinunetr,20260522,156052000037670,HZAU,9,head,0.952855,15.7888
swinunetr,20260522,207633_204331,TB,1,front,0.980554,12.6953
swinunetr,20260522,207633_204331,TB,2,middle,0.963782,14.7088
swinunetr,20260522,207633_204331,TB,3,end,0.983035,5.7951
swinunetr,20260522,207633_204331,TB,4,left_kidney,0.959691,2.7621
swinunetr,20260522,207633_204331,TB,5,right_kidney,0.963919,2.1837
swinunetr,20260522,207633_204331,TB,6,testis,0.938187,5.6943
swinunetr,20260522,207633_204331,TB,7,thoracic_cavity,0.978312,3.5210
swinunetr,20260522,207633_204331,TB,8,abdominal_and_pelvic_cavity,0.978775,4.9795
swinunetr,20260522,308495_301122,TB,1,front,0.975262,20.0000
swinunetr,20260522,308495_301122,TB,2,middle,0.960124,15.0318
swinunetr,20260522,308495_301122,TB,3,end,0.985700,5.3679
swinunetr,20260522,308495_301122,TB,4,left_kidney,0.947796,5.0000
swinunetr,20260522,308495_301122,TB,5,right_kidney,0.936595,5.0000
swinunetr,20260522,308495_301122,TB,6,testis,0.945297,5.0000
swinunetr,20260522,308495_301122,TB,7,thoracic_cavity,0.981497,3.0882
swinunetr,20260522,308495_301122,TB,8,abdominal_and_pelvic_cavity,0.980528,4.3673
swinunetr,20260522,156052000037404,HZAU,1,front,0.976549,15.0000
swinunetr,20260522,156052000037404,HZAU,2,middle,0.972592,10.0000
swinunetr,20260522,156052000037404,HZAU,3,end,0.988657,5.4578
swinunetr,20260522,156052000037404,HZAU,4,left_kidney,0.942762,5.8914
swinunetr,20260522,156052000037404,HZAU,5,right_kidney,0.972769,1.5471
swinunetr,20260522,156052000037404,HZAU,7,thoracic_cavity,0.989928,1.5472
swinunetr,20260522,156052000037404,HZAU,8,abdominal_and_pelvic_cavity,0.991540,2.4463
swinunetr,20260522,156052000037404,HZAU,9,head,0.971357,10.0000
swinunetr,20260522,308577_304377,TB,1,front,0.976375,15.2834
swinunetr,20260522,308577_304377,TB,2,middle,0.963956,12.7894
swinunetr,20260522,308577_304377,TB,3,end,0.985905,5.0000
swinunetr,20260522,308577_304377,TB,4,left_kidney,0.927212,7.7644
swinunetr,20260522,308577_304377,TB,5,right_kidney,0.948714,2.7621
swinunetr,20260522,308577_304377,TB,6,testis,0.949794,4.3673
swinunetr,20260522,308577_304377,TB,7,thoracic_cavity,0.980492,3.5210
swinunetr,20260522,308577_304377,TB,8,abdominal_and_pelvic_cavity,0.981896,4.3673
swinunetr,20260522,308240_310625,TB,1,front,0.973806,20.0000
swinunetr,20260522,308240_310625,TB,2,middle,0.969522,11.4244
swinunetr,20260522,308240_310625,TB,3,end,0.984232,5.0000
swinunetr,20260522,308240_310625,TB,4,left_kidney,0.954422,2.7621
swinunetr,20260522,308240_310625,TB,5,right_kidney,0.956398,1.9531
swinunetr,20260522,308240_310625,TB,6,testis,0.953636,3.9062
swinunetr,20260522,308240_310625,TB,7,thoracic_cavity,0.979499,4.8828
swinunetr,20260522,308240_310625,TB,8,abdominal_and_pelvic_cavity,0.976291,5.0000
swinunetr,20260522,305810_305052,TB,1,front,0.977530,20.0000
swinunetr,20260522,305810_305052,TB,2,middle,0.967144,12.4625
swinunetr,20260522,305810_305052,TB,3,end,0.981903,6.2531
swinunetr,20260522,305810_305052,TB,4,left_kidney,0.949844,4.9795
swinunetr,20260522,305810_305052,TB,5,right_kidney,0.953519,3.0882
swinunetr,20260522,305810_305052,TB,6,testis,0.935757,5.7951
swinunetr,20260522,305810_305052,TB,7,thoracic_cavity,0.976524,5.0000
swinunetr,20260522,305810_305052,TB,8,abdominal_and_pelvic_cavity,0.983498,4.8828
swinunetr,20260522,207541_202151,TB,1,front,0.974958,19.4316
swinunetr,20260522,207541_202151,TB,2,middle,0.953437,20.0000
swinunetr,20260522,207541_202151,TB,3,end,0.982608,7.0566
swinunetr,20260522,207541_202151,TB,4,left_kidney,0.927129,5.0000
swinunetr,20260522,207541_202151,TB,5,right_kidney,0.953088,3.0882
swinunetr,20260522,207541_202151,TB,6,testis,0.928336,8.5255
swinunetr,20260522,207541_202151,TB,7,thoracic_cavity,0.978548,5.0000
swinunetr,20260522,207541_202151,TB,8,abdominal_and_pelvic_cavity,0.979327,5.0000
swinunetr,20260522,313120_310061,TB,1,front,0.991005,5.0000
swinunetr,20260522,313120_310061,TB,2,middle,0.974058,10.0000
swinunetr,20260522,313120_310061,TB,3,end,0.981959,10.0000
swinunetr,20260522,313120_310061,TB,4,left_kidney,0.943931,4.8828
swinunetr,20260522,313120_310061,TB,5,right_kidney,0.951507,2.9297
swinunetr,20260522,313120_310061,TB,6,testis,0.933588,5.8768
swinunetr,20260522,313120_310061,TB,7,thoracic_cavity,0.980948,2.9297
swinunetr,20260522,313120_310061,TB,8,abdominal_and_pelvic_cavity,0.981965,4.0265
swinunetr,20260522,404728_401086,TB,1,front,0.979350,15.0000
swinunetr,20260522,404728_401086,TB,2,middle,0.960507,15.0000
swinunetr,20260522,404728_401086,TB,3,end,0.984115,5.0000
swinunetr,20260522,404728_401086,TB,4,left_kidney,0.664316,120.4587
swinunetr,20260522,404728_401086,TB,5,right_kidney,0.591601,25.4830
swinunetr,20260522,404728_401086,TB,6,testis,0.913616,7.2565
swinunetr,20260522,404728_401086,TB,7,thoracic_cavity,0.976454,5.0000
swinunetr,20260522,404728_401086,TB,8,abdominal_and_pelvic_cavity,0.979979,5.0000
swinunetr,20260522,501877_500337,TB,1,front,0.986809,10.0000
swinunetr,20260522,501877_500337,TB,2,middle,0.969702,10.0000
swinunetr,20260522,501877_500337,TB,3,end,0.981777,5.0945
swinunetr,20260522,501877_500337,TB,4,left_kidney,0.934694,3.0882
swinunetr,20260522,501877_500337,TB,5,right_kidney,0.904684,7.8125
swinunetr,20260522,501877_500337,TB,6,testis,0.913885,10.0000
swinunetr,20260522,501877_500337,TB,7,thoracic_cavity,0.976675,4.0265
swinunetr,20260522,501877_500337,TB,8,abdominal_and_pelvic_cavity,0.974209,5.0000
swinunetr,20260522,405948_400388,TB,1,front,0.983672,15.0000
swinunetr,20260522,405948_400388,TB,2,middle,0.960536,15.0000
swinunetr,20260522,405948_400388,TB,3,end,0.980665,10.0000
swinunetr,20260522,405948_400388,TB,4,left_kidney,0.954941,3.0882
swinunetr,20260522,405948_400388,TB,5,right_kidney,0.914731,7.8733
swinunetr,20260522,405948_400388,TB,6,testis,0.926937,5.7951
swinunetr,20260522,405948_400388,TB,7,thoracic_cavity,0.976519,4.3673
swinunetr,20260522,405948_400388,TB,8,abdominal_and_pelvic_cavity,0.979568,5.0000
swinunetr,20260522,404717_401091,TB,1,front,0.988898,8.8431
swinunetr,20260522,404717_401091,TB,2,middle,0.972479,10.0000
swinunetr,20260522,404717_401091,TB,3,end,0.981863,10.0000
swinunetr,20260522,404717_401091,TB,4,left_kidney,0.929951,5.0000
swinunetr,20260522,404717_401091,TB,5,right_kidney,0.965497,1.9531
swinunetr,20260522,404717_401091,TB,6,testis,0.948729,5.0945
swinunetr,20260522,404717_401091,TB,7,thoracic_cavity,0.980605,2.9297
swinunetr,20260522,404717_401091,TB,8,abdominal_and_pelvic_cavity,0.981578,4.3673
swinunetr,20260522,403390_402127,TB,1,front,0.989920,10.0000
swinunetr,20260522,403390_402127,TB,2,middle,0.976923,7.4510
swinunetr,20260522,403390_402127,TB,3,end,0.984897,5.0945
swinunetr,20260522,403390_402127,TB,4,left_kidney,0.543226,32.9803
swinunetr,20260522,403390_402127,TB,5,right_kidney,0.734168,130.3885
swinunetr,20260522,403390_402127,TB,6,testis,0.933736,6.9053
swinunetr,20260522,403390_402127,TB,7,thoracic_cavity,0.980319,3.5210
swinunetr,20260522,403390_402127,TB,8,abdominal_and_pelvic_cavity,0.979992,5.0000
swinunetr,20260522,403339_402475,TB,1,front,0.975062,20.0951
swinunetr,20260522,403339_402475,TB,2,middle,0.943507,25.0000
swinunetr,20260522,403339_402475,TB,3,end,0.970111,15.0000
swinunetr,20260522,403339_402475,TB,4,left_kidney,0.918080,11.7240
